season no.,episode no.,episode name,name,line
3,7,Tales From the Citadel,Teacher Rick,This is a great adventure.
3,7,Tales From the Citadel,Teacher Rick,I love being your new Morty.
3,7,Tales From the Citadel,Slick,Farty
3,7,Tales From the Citadel,Teacher Rick,"Very amusing, Mr. Smith. Almost as amusing as when your first Rick was decapitated on Zorpathion 9.  Or was that your third Rick How many Ricks have you had"
3,7,Tales From the Citadel,Slick,Five
3,7,Tales From the Citadel,Teacher Rick,"I see. So you are top of the class in something.  Tomorrow you will be transferred to your new Ricks. Hopefully, they will be your last. Yes, Slow Ri-- Tall Morty"
3,7,Tales From the Citadel,Teacher Rick,"Anythings possible, Tall Morty. Ugh"
3,7,Tales From the Citadel,Lizard Morty,"Guess we wont be seein each other after this, huh"
3,7,Tales From the Citadel,Slick,I say we make our last day count. I say we go to the Wishing Portal.
3,7,Tales From the Citadel,Glasses Morty,Thats a myth.
3,7,Tales From the Citadel,Lizard Morty,"If were not here for graduation, our butts are gonna end up in Mortytown."
3,7,Tales From the Citadel,Slick,"I thought your last Rick fused you with a lizard, not a chicken."
3,7,Tales From the Citadel,Lizard Morty,"Okay, fine. Im in."
3,7,Tales From the Citadel,Glasses Morty,Me too.
3,7,Tales From the Citadel,Lizard Morty,I-I thought I saw a fly.
3,7,Tales From the Citadel,Cop Morty,"No Ricks, no families, high off their asses and runnin amok. Mortys are raised to be sidekicks. Without a side to kick, they just start kickin."
3,7,Tales From the Citadel,Cop Morty,"Yeah, make sure you get that down."
3,7,Tales From the Citadel,Cop Rick,"Any mutations Augmentations Three eyes, a tail, maybe a buzzcut"
3,7,Tales From the Citadel,Cop Morty,Lemme turn over a few rocks.
3,7,Tales From the Citadel,Cop Morty,"Aw geez, hey, whats goin on, fellas"
3,7,Tales From the Citadel,Morty 1,"Aw geez, man, nothin man, were just hangin out and stuff."
3,7,Tales From the Citadel,Cop Morty,"I hear that, ah geez, I guess Im supposed to be figuring out who robbed the store across the street but aw geez I dunno."
3,7,Tales From the Citadel,Morty 2,"Ah geez man, that sucks that your Ricks makin you do that."
3,7,Tales From the Citadel,Cop Morty,"Hes not my Rick. Hes my partner. Aw, geez."
3,7,Tales From the Citadel,Morty 1,"Well, maybe the uniform makes a big difference. Who am I to say To me, you just look like a sidekick."
3,7,Tales From the Citadel,Cop Morty,CALL ME A SIDEKICK ONE MORE TIME CALL ME A SIDEKICK
3,7,Tales From the Citadel,Morty 2,"Hey man Cmon, aw geez"
3,7,Tales From the Citadel,Cop Morty,WANNA SEE HOW I PAINT A WALL
3,7,Tales From the Citadel,Morty 2,"It was the Mortytown Locos, man The Mortytown Locos"
3,7,Tales From the Citadel,Cop Rick,Do you realize how many codes you just violated
3,7,Tales From the Citadel,Cop Morty,"Aw geez, Rick. What do I know about knowin stuff Get in the fucking car."
3,7,Tales From the Citadel,Campaign Manager Morty,"Can we fact-check this, please Never mind, who am I kidding This race is over."
3,7,Tales From the Citadel,Candidate Morty,I dont see a divide between Ricks and Mortys.
3,7,Tales From the Citadel,Candidate Morty,"You guys finished  The division I see is between the Ricks and Mortys that like the Citadel divided, and the rest of us. I see it everywhere I go."
3,7,Tales From the Citadel,Candidate Morty,"I see it in our schools, where they teach Mortys were all the same because theyre threatened by what makes us unique."
3,7,Tales From the Citadel,Candidate Morty,"I see it in our streets, where they give guns to Mortys so were too busy fighting each other to fight real injustice."
3,7,Tales From the Citadel,Candidate Morty,"I see it in our factories, where Ricks work for a fraction of their bosss salary, even though theyre identical and have the same IQ. The Citadels problem isnt homeless Mortys or outraged Ricks."
3,7,Tales From the Citadel,Candidate Morty,The Citadels problem is the Ricks and Mortys feeding on the Citadels debt.
3,7,Tales From the Citadel,Rick J-22,Holy shit.
3,7,Tales From the Citadel,Candidate Morty,"But Ive got a message for them, from the Ricks and Mortys keeping it alive. A message from the Ricks and Mortys that believe in this Citadel to the Ricks and Mortys that dont"
3,7,Tales From the Citadel,Campaign Manager Morty,Holy shit.  I dont believe it I-I cant believe it
3,7,Tales From the Citadel,Candidate Morty,I know.  Thats why youre fired.
3,7,Tales From the Citadel,Rick J-22,"Your life is a lie, man.  All your lives are lies Dont you get it They told us we were special because we were Ricks, but they stripped us of anything that made us unique"
3,7,Tales From the Citadel,Rick J-22,"I-I-I want a portal gun. Unregistered, untraceable, with enough fluid to take me off this goddamn prison"
3,7,Tales From the Citadel,Candidate Morty,Yes
3,7,Tales From the Citadel,Candidate Morty,Gosh. We moved around so much its hard to remember. I see every Rick as my Rick.
3,7,Tales From the Citadel,Candidate Morty,I hope they see me as their Morty.
3,7,Tales From the Citadel,Campaign Manager Morty,"Another, please, with less water."
3,7,Tales From the Citadel,Campaign Manager Morty,I guess I shoulda had more faith.
3,7,Tales From the Citadel,Campaign Manager Morty,Whats this
3,7,Tales From the Citadel,Cop Rick,Hands in the air
3,7,Tales From the Citadel,Cop Morty,You guys doin a little chemistry homework with Grandpa
3,7,Tales From the Citadel,Cop Rick,Is this what I think it is
3,7,Tales From the Citadel,Cop Morty,Bootleg portal fluid.
3,7,Tales From the Citadel,Cop Morty,Guess his math was off. Search the place.
3,7,Tales From the Citadel,Cop Rick,"Its okay, Morty."
3,7,Tales From the Citadel,Cop Morty,Jesus
3,7,Tales From the Citadel,Cop Rick,"He stabbed me He got me bad, Morty."
3,7,Tales From the Citadel,Cop Morty,"Shh, its okay, youre okay."
3,7,Tales From the Citadel,Cop Rick,You were right  Everything I learned in the academy was--
3,7,Tales From the Citadel,Cop Morty,It doesnt matter.  Nothings wrong with putting your faith in a Morty. You just gotta pick the right one.
3,7,Tales From the Citadel,Cop Rick,Why is there a crib in here
3,7,Tales From the Citadel,Cop Morty,Just somethin they do to make you feel bad.
3,7,Tales From the Citadel,Cop Rick,"Boy, I got us knee-deep in paperwork, huh"
3,7,Tales From the Citadel,Cop Morty,Go to the car and grab a MediPack. Lemme worry about this.
3,7,Tales From the Citadel,Cop Rick,What happened
3,7,Tales From the Citadel,Cop Morty,Same old story. Mortys killing Mortys.
3,7,Tales From the Citadel,Lizard Morty,Almost... got it...
3,7,Tales From the Citadel,Lizard Morty,I bet it leads to a place where a bunch of fri-- flies everywhere
3,7,Tales From the Citadel,Slick,"Yeah, I bet it goes nowhere. I bet its a big hole where the Citadel dumps all its broken dreams."
3,7,Tales From the Citadel,Slick,"You wanna know why  Because of this Im part of an experimental line of Mortys with a trauma implant. How do you think it feels, Fat Morty, to know that no matter where I go,  Ill always be the one that makes everybody sad and... a little bored"
3,7,Tales From the Citadel,Glasses Morty,"Slick, that implant isnt who you are, okay You also roll up your sleeves."
3,7,Tales From the Citadel,Lizard Morty,Then you should use your left hand to eat more vegetables.
3,7,Tales From the Citadel,Candidate Morty,Hey there. How you doing Great to meet you.
3,7,Tales From the Citadel,Candidate Morty,"That doesnt sound like Rick work. You didnt come to the Citadel to be a plumber, did you"
3,7,Tales From the Citadel,Candidate Morty,This is just like a Morty baby
3,7,Tales From the Citadel,Candidate Morty,Hey  Did you end up getting a new job
3,7,Tales From the Citadel,Campaign Manager Morty,"Yeah, I did. Assassinating you"
3,7,Tales From the Citadel,Candidate Morty,Im okay... Im okay... Im...  Ohh...
3,7,Tales From the Citadel,Cop Rick,"No thank you, and bad math."
3,7,Tales From the Citadel,Cop Rick,What is the place
3,7,Tales From the Citadel,Cop Morty,The Creepy Morty. What is it your kinds always saying Dont think about it. Come on. Theres someone important I want you to meet.
3,7,Tales From the Citadel,Cop Morty,They had a little accident. They wont be causing any trouble anymore.
3,7,Tales From the Citadel,Cop Morty,"Big Morty likes to contribute to keeping the peace in Mortytown.  Think of him as a drug lord, and us his cops on his payroll."
3,7,Tales From the Citadel,Cop Rick,Morty...
3,7,Tales From the Citadel,Cop Rick,"M-m-my partner. Morty, youre right. Mortytown is bad, but that doesnt mean that we have to be."
3,7,Tales From the Citadel,Cop Morty,"Dont worry about Rick, Big Morty. Hes new. He doesnt understand how it works."
3,7,Tales From the Citadel,Cop Morty,"Wh-why would you say something like that, Big Morty Youre fucking things up for both of us here"
3,7,Tales From the Citadel,Cop Rick,"Big Morty, youre under arrest."
3,7,Tales From the Citadel,Cop Morty,S-smartest man in the universe.
3,7,Tales From the Citadel,Cop Morty,"Not so big now, are ya"
3,7,Tales From the Citadel,Cop Rick,Thats enough
3,7,Tales From the Citadel,Cop Morty,"If we dont kill him, hell talk"
3,7,Tales From the Citadel,Cop Rick,"If you do, Ill talk."
3,7,Tales From the Citadel,Cop Rick,"You told me to put my faith in the right Morty. I got faith in you, partner. Do the right thing."
3,7,Tales From the Citadel,Cop Morty,"Oh, Grandpa Rick I dont wanna be on the Citadel anymore I want to be a regular kid I want to go to school and throw balls around and masturbate"
3,7,Tales From the Citadel,Cop Rick,Same old story. Ricks killing Mortys.
3,7,Tales From the Citadel,Rick J-22,"A bad place, but youre going to a better one soon."
3,7,Tales From the Citadel,Rick J-22,A portal to the Blender Dimension Thats the oldest trick in the book Im a Rick Im more Rick than any of you
3,7,Tales From the Citadel,Rick J-22,"Then come and get me, motherfuckers"
3,7,Tales From the Citadel,Rick J-22,Rick. And Im--
3,7,Tales From the Citadel,Rick J-22,Fifteen years.
3,7,Tales From the Citadel,Rick J-22,Where are we going
3,7,Tales From the Citadel,Narrator,"Theres a Rick who held a factory hostage after murdering his boss and several co-workers. The factory made cookies, flavored him with lies."
3,7,Tales From the Citadel,Narrator,"He made us all take a look at what we were doing, and at the bargain he got a taste of real freedom."
3,7,Tales From the Citadel,Narrator,"We captured that taste, and we keep giving it to him so he can give it right back to you, in every bite of new Simple Rick Freedom Wafer Selects.  Come home to the unique flavor of shattering the grand illusion. Come home to Simple Rick."
3,7,Tales From the Citadel,Slick,After you.
3,7,Tales From the Citadel,Lizard Morty,I guess I wish I had something cooler than this dumbass surfer necklace.
3,7,Tales From the Citadel,Glasses Morty,"I wish incest porn h-had a more mainstream appeal, f-for a friend of mine."
3,7,Tales From the Citadel,Slick,"None of those things are gonna happen, yknow. Morty wishes never come true. Not on the Citadel."
3,7,Tales From the Citadel,Lizard Morty,Then why did you bring us here
3,7,Tales From the Citadel,Slick,Because I wish that would change. I wish anything about this life would change.
3,7,Tales From the Citadel,Glasses Morty,"Well, I hope youre putting something pretty goddamn important in there."
3,7,Tales From the Citadel,Slick,"Me, too. But I doubt it."
3,7,Tales From the Citadel,Glasses Morty,NOOOOOOOO
3,7,Tales From the Citadel,Lizard Morty,SLI-I-I-I-I-I-I-ICK
3,7,Tales From the Citadel,Glasses Morty,Maybe... Maybe he went somewhere nice.
3,7,Tales From the Citadel,Campaign Manager Morty,He gotta be stopped...  He-he cou-couldnt be allowed to win.
3,7,Tales From the Citadel,Campaign Manager Morty,"Hes alive No, no, no You gotta listen to me  I-I worked for him I was his campaign manager That Morty is not what he seems."
3,7,Tales From the Citadel,Campaign Manager Morty,He... won
3,7,Tales From the Citadel,Cop Rick,Why am I still here I already confessed to everything.
3,7,Tales From the Citadel,Cop Rick,But... I violated at least a dozen departmental codes
3,7,Tales From the Citadel,Glasses Morty,Did we miss graduation Where are the new Ricks
3,7,Tales From the Citadel,Teacher Rick,No graduation. No new Ricks. The schools curriculum is changing.
3,7,Tales From the Citadel,Glasses Morty,To what
3,7,Tales From the Citadel,Teacher Rick,"I dont know, and I dont have to know. Ive been fired.  Good luck, turds."
3,7,Tales From the Citadel,Lizard Morty,Holy crap... Slicks wish came true.
3,7,Tales From the Citadel,Rick,"Whoa Hahaha, yeah Atlantis, baby"
3,7,Tales From the Citadel,Morty,That was amazing
3,7,Tales From the Citadel,Rick,Got some of that mermaid puss
3,7,Tales From the Citadel,Morty,"Im really hoping it wasnt a one-off thing and I can see her again. By the way, hey, um... still not curious about what mightve happened at that crazy Citadel place"
